# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
9.6             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.65            	U               	(2.69832434e-01 2.86112460e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.69832434e-01 2.86112460e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.65            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.7             	U               	(2.70410827e-01 2.84851285e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.70410827e-01 2.84851285e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.7             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.75            	U               	(2.70986033e-01 2.83594246e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.70986033e-01 2.83594246e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.75            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.8             	U               	(2.71558066e-01 2.82341307e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.71558066e-01 2.82341307e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.8             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.85            	U               	(2.72126948e-01 2.81092451e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.72126948e-01 2.81092451e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.85            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.9             	U               	(2.72692700e-01 2.79847704e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.72692700e-01 2.79847704e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.9             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.95            	U               	(2.73255342e-01 2.78607100e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.73255342e-01 2.78607100e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.95            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10              	U               	(2.73814893e-01 2.77370664e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.73814893e-01 2.77370664e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.05           	U               	(2.74371375e-01 2.76138379e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.74371375e-01 2.76138379e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.1            	U               	(2.74924804e-01 2.74910297e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.74924804e-01 2.74910297e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.15           	U               	(2.75475201e-01 2.73686427e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.75475201e-01 2.73686427e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.2            	U               	(2.76022583e-01 2.72466772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.76022583e-01 2.72466772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.25           	U               	(2.76566970e-01 2.71251340e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.76566970e-01 2.71251340e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.3            	U               	(2.77108381e-01 2.70040137e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.77108381e-01 2.70040137e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.35           	U               	(2.77646834e-01 2.68833175e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.77646834e-01 2.68833175e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.4            	U               	(2.78182348e-01 2.67630463e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.78182348e-01 2.67630463e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.45           	U               	(2.78714940e-01 2.66432010e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.78714940e-01 2.66432010e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.5            	U               	(2.79244630e-01 2.65237824e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.79244630e-01 2.65237824e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.55           	U               	(2.79771434e-01 2.64047914e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.79771434e-01 2.64047914e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.6            	U               	(2.80295370e-01 2.62862288e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.80295370e-01 2.62862288e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.65           	U               	(2.80816457e-01 2.61680955e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.80816457e-01 2.61680955e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.7            	U               	(2.81334712e-01 2.60503921e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.81334712e-01 2.60503921e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.75           	U               	(2.81850152e-01 2.59331192e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.81850152e-01 2.59331192e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.8            	U               	(2.82362795e-01 2.58162776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.82362795e-01 2.58162776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.85           	U               	(2.82872658e-01 2.56998677e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.82872658e-01 2.56998677e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.9            	U               	(2.83379757e-01 2.55838899e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.83379757e-01 2.55838899e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.95           	U               	(2.83884110e-01 2.54683448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.83884110e-01 2.54683448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11              	U               	(2.84385733e-01 2.53532327e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.84385733e-01 2.53532327e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.05           	U               	(2.84884640e-01 2.52385519e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.84884640e-01 2.52385519e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.1            	U               	(2.85380847e-01 2.51242966e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.85380847e-01 2.51242966e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.15           	U               	(2.85874379e-01 2.50104772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.85874379e-01 2.50104772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.2            	U               	(2.86365253e-01 2.48971006e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.86365253e-01 2.48971006e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.25           	U               	(2.86853484e-01 2.47841677e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.86853484e-01 2.47841677e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.3            	U               	(2.87339085e-01 2.46716748e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.87339085e-01 2.46716748e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.35           	U               	(2.87822062e-01 2.45596118e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.87822062e-01 2.45596118e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.4            	U               	(2.88302433e-01 2.44479679e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.88302433e-01 2.44479679e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.45           	U               	(2.88780222e-01 2.43367520e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.88780222e-01 2.43367520e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.5            	U               	(2.89255445e-01 2.42259736e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.89255445e-01 2.42259736e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.55           	U               	(2.89728117e-01 2.41156342e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.89728117e-01 2.41156342e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.6            	U               	(2.90198251e-01 2.40057309e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.90198251e-01 2.40057309e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.65           	U               	(2.90665862e-01 2.38962611e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.90665862e-01 2.38962611e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.7            	U               	(2.91130966e-01 2.37872237e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.91130966e-01 2.37872237e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.75           	U               	(2.91593577e-01 2.36786188e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.91593577e-01 2.36786188e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.8            	U               	(2.92053712e-01 2.35704468e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.92053712e-01 2.35704468e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.85           	U               	(2.92511384e-01 2.34627074e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.92511384e-01 2.34627074e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.9            	U               	(2.92966608e-01 2.33554004e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.92966608e-01 2.33554004e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.95           	U               	(2.93419399e-01 2.32485252e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.93419399e-01 2.32485252e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12              	U               	(2.93869772e-01 2.31420813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.93869772e-01 2.31420813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.05           	U               	(2.94317741e-01 2.30360682e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.94317741e-01 2.30360682e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.1            	U               	(2.94763320e-01 2.29304854e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.94763320e-01 2.29304854e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.15           	U               	(2.95206523e-01 2.28253325e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.95206523e-01 2.28253325e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.2            	U               	(2.95647364e-01 2.27206089e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.95647364e-01 2.27206089e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.25           	U               	(2.96085858e-01 2.26163140e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.96085858e-01 2.26163140e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.3            	U               	(2.96522019e-01 2.25124472e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.96522019e-01 2.25124472e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.35           	U               	(2.96955860e-01 2.24090079e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.96955860e-01 2.24090079e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.4            	U               	(2.97387395e-01 2.23059954e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.97387395e-01 2.23059954e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.45           	U               	(2.97816637e-01 2.22034091e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.97816637e-01 2.22034091e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.5            	U               	(2.98243601e-01 2.21012483e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.98243601e-01 2.21012483e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.55           	U               	(2.98668299e-01 2.19995122e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.98668299e-01 2.19995122e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.6            	U               	(2.99090745e-01 2.18982001e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99090745e-01 2.18982001e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.65           	U               	(2.99510952e-01 2.17973112e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99510952e-01 2.17973112e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.7            	U               	(2.99928933e-01 2.16968448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99928933e-01 2.16968448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.75           	U               	(3.00344702e-01 2.15968000e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.00344702e-01 2.15968000e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.8            	U               	(3.00758272e-01 2.14971760e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.00758272e-01 2.14971760e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.85           	U               	(3.01169654e-01 2.13979720e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01169654e-01 2.13979720e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
