# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
9.8             	U               	(2.69352188e-01 2.79989722e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.69352188e-01 2.79989722e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.8             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.85            	U               	(2.69916698e-01 2.78753276e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.69916698e-01 2.78753276e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.85            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.9             	U               	(2.70478103e-01 2.77520851e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.70478103e-01 2.77520851e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.9             	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
9.95            	U               	(2.71036423e-01 2.76292473e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.71036423e-01 2.76292473e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
9.95            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10              	U               	(2.71591680e-01 2.75068181e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.71591680e-01 2.75068181e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.05           	U               	(2.72143893e-01 2.73847976e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.72143893e-01 2.73847976e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.1            	U               	(2.72693080e-01 2.72631912e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.72693080e-01 2.72631912e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.15           	U               	(2.73239260e-01 2.71419999e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.73239260e-01 2.71419999e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.2            	U               	(2.73782451e-01 2.70212237e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.73782451e-01 2.70212237e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.25           	U               	(2.74322672e-01 2.69008632e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.74322672e-01 2.69008632e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.3            	U               	(2.74859942e-01 2.67809195e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.74859942e-01 2.67809195e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.35           	U               	(2.75394279e-01 2.66613935e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.75394279e-01 2.66613935e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.4            	U               	(2.75925702e-01 2.65422863e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.75925702e-01 2.65422863e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.45           	U               	(2.76454228e-01 2.64235988e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.76454228e-01 2.64235988e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.5            	U               	(2.76979875e-01 2.63053321e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.76979875e-01 2.63053321e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.55           	U               	(2.77502661e-01 2.61874868e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.77502661e-01 2.61874868e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.6            	U               	(2.78022604e-01 2.60700638e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.78022604e-01 2.60700638e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.65           	U               	(2.78539721e-01 2.59530640e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.78539721e-01 2.59530640e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.7            	U               	(2.79054029e-01 2.58364880e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.79054029e-01 2.58364880e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.75           	U               	(2.79565547e-01 2.57203366e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.79565547e-01 2.57203366e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.8            	U               	(2.80074290e-01 2.56046104e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.80074290e-01 2.56046104e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.85           	U               	(2.80580277e-01 2.54893099e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.80580277e-01 2.54893099e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.9            	U               	(2.81083523e-01 2.53744356e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.81083523e-01 2.53744356e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
10.95           	U               	(2.81584046e-01 2.52599880e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.81584046e-01 2.52599880e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
10.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11              	U               	(2.82081862e-01 2.51459674e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.82081862e-01 2.51459674e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.05           	U               	(2.82576983e-01 2.50323723e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.82576983e-01 2.50323723e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.1            	U               	(2.83069429e-01 2.49191970e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.83069429e-01 2.49191970e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.15           	U               	(2.83559220e-01 2.48064517e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.83559220e-01 2.48064517e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.2            	U               	(2.84046376e-01 2.46941431e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.84046376e-01 2.46941431e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.25           	U               	(2.84530910e-01 2.45822720e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.84530910e-01 2.45822720e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.3            	U               	(2.85012837e-01 2.44708351e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.85012837e-01 2.44708351e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.35           	U               	(2.85492161e-01 2.43598223e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.85492161e-01 2.43598223e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.4            	U               	(2.85968901e-01 2.42492234e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.85968901e-01 2.42492234e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.45           	U               	(2.86443079e-01 2.41390467e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.86443079e-01 2.41390467e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.5            	U               	(2.86914713e-01 2.40293018e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.86914713e-01 2.40293018e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.55           	U               	(2.87383817e-01 2.39199902e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.87383817e-01 2.39199902e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.6            	U               	(2.87850404e-01 2.38111089e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.87850404e-01 2.38111089e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.65           	U               	(2.88314489e-01 2.37026554e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.88314489e-01 2.37026554e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.7            	U               	(2.88776087e-01 2.35946288e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.88776087e-01 2.35946288e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.75           	U               	(2.89235213e-01 2.34870291e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.89235213e-01 2.34870291e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.8            	U               	(2.89691882e-01 2.33798566e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.89691882e-01 2.33798566e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.85           	U               	(2.90146109e-01 2.32731113e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.90146109e-01 2.32731113e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.9            	U               	(2.90597909e-01 2.31667928e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.90597909e-01 2.31667928e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
11.95           	U               	(2.91047295e-01 2.30609006e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.91047295e-01 2.30609006e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
11.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12              	U               	(2.91494282e-01 2.29554343e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.91494282e-01 2.29554343e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.05           	U               	(2.91938885e-01 2.28503933e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.91938885e-01 2.28503933e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.1            	U               	(2.92381118e-01 2.27457772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.92381118e-01 2.27457772e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.15           	U               	(2.92820994e-01 2.26415855e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.92820994e-01 2.26415855e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.2            	U               	(2.93258528e-01 2.25378178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.93258528e-01 2.25378178e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.25           	U               	(2.93693733e-01 2.24344735e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.93693733e-01 2.24344735e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.3            	U               	(2.94126624e-01 2.23315520e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.94126624e-01 2.23315520e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.35           	U               	(2.94557214e-01 2.22290527e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.94557214e-01 2.22290527e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.4            	U               	(2.94985516e-01 2.21269749e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.94985516e-01 2.21269749e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.45           	U               	(2.95411545e-01 2.20253181e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.95411545e-01 2.20253181e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.5            	U               	(2.95835313e-01 2.19240815e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.95835313e-01 2.19240815e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.55           	U               	(2.96256834e-01 2.18232645e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.96256834e-01 2.18232645e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.6            	U               	(2.96676121e-01 2.17228663e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.96676121e-01 2.17228663e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.65           	U               	(2.97093188e-01 2.16228863e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.97093188e-01 2.16228863e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.7            	U               	(2.97508046e-01 2.15233235e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.97508046e-01 2.15233235e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.75           	U               	(2.97920710e-01 2.14241773e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.97920710e-01 2.14241773e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.8            	U               	(2.98331192e-01 2.13254469e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.98331192e-01 2.13254469e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.85           	U               	(2.98739505e-01 2.12271314e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.98739505e-01 2.12271314e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.9            	U               	(2.99145661e-01 2.11292300e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99145661e-01 2.11292300e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.95           	U               	(2.99549673e-01 2.10317417e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99549673e-01 2.10317417e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13              	U               	(2.99951555e-01 2.09346659e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(2.99951555e-01 2.09346659e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.05           	U               	(3.00351317e-01 2.08380015e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.00351317e-01 2.08380015e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
