"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
3.2,0.5,0.1,0,0,0,1.0342
3.3,0.5,0.1,0,0,0,1.019
3.4,0.5,0.1,0,0,0,1.0038
3.5,0.5,0.1,0,0,0,0.98862
3.6,0.5,0.1,0,0,0,0.97341
3.7,0.5,0.1,0,0,0,0.9582
3.8,0.5,0.1,0,0,0,0.94299
3.9,0.5,0.1,0,0,0,0.92778
4,0.5,0.1,0,0,0,0.91257
4.1,0.5,0.1,0,0,0,0.89736
4.2,0.5,0.1,0,0,0,0.88215
4.3,0.5,0.1,0,0,0,0.86694
4.4,0.5,0.1,0,0,0,0.85173
4.5,0.5,0.1,0,0,0,0.83652
4.6,0.5,0.1,0,0,0,0.82131
4.7,0.5,0.1,0,0,0,0.8061
4.8,0.5,0.1,0,0,0,0.79089
4.9,0.5,0.1,0,0,0,0.77569
5,0.5,0.1,0,0,0,0.76048
5.1,0.5,0.1,0,0,0,0.74527
5.2,0.5,0.1,0,0,0,0.73006
5.3,0.5,0.1,0,0,0,0.71485
5.4,0.5,0.1,0,0,0,0.69964
5.5,0.5,0.1,0,0,0,0.68443
5.6,0.5,0.1,0,0,0,0.66922
5.7,0.5,0.1,0,0,0,0.65401
5.8,0.5,0.1,0,0,0,0.6388
5.9,0.5,0.1,0,0,0,0.62359
6,0.5,0.1,0,0,0,0.60838
6.1,0.5,0.1,0,0,0,0.59317
6.2,0.5,0.1,0,0,0,0.57796
6.3,0.5,0.1,0,0,0,0.56275
6.4,0.5,0.1,0,0,0,0.54754
6.5,0.5,0.1,0,0,0,0.53233
6.6,0.5,0.1,0,0,0,0.51712
6.7,0.5,0.1,0,0,0,0.50191
6.8,0.5,0.1,0,0,0,0.4867
6.9,0.5,0.1,0,0,0,0.4715
7,0.5,0.1,0,0,0,0.45629
7.1,0.5,0.1,0,0,0,0.44108
7.2,0.5,0.1,0,0,0,0.42587
7.3,0.5,0.1,0,0,0,0.41066
7.4,0.5,0.1,0,0,0,0.39545
7.5,0.5,0.1,0,0,0,0.38024
7.6,0.5,0.1,0,0,0,0.36503
7.7,0.5,0.1,0,0,0,0.34982
7.8,0.5,0.1,0,0,0,0.33461
7.9,0.5,0.1,0,0,0,0.3194
8,0.5,0.1,0,0,0,0.30419
8.1,0.5,0.1,0,0,0,0.28898
8.2,0.5,0.1,0,0,0,0.27377
8.3,0.5,0.1,0,0,0,0.25856
8.4,0.5,0.1,0,0,0,0.24335
8.5,0.5,0.1,0,0,0,0.22814
8.6,0.5,0.1,0,0,0,0.21293
8.7,0.5,0.1,0,0,0,0.19772
8.8,0.5,0.1,0,0,0,0.18251
8.9,0.5,0.1,0,0,0,0.1673
9,0.5,0.1,0,0,0,0.1521
9.1,0.5,0.1,0,0,0,0.13689
9.2,0.5,0.1,0,0,0,0.12168
9.3,0.5,0.1,0,0,0,0.10647
9.4,0.5,0.1,0,0,0,0.091257
9.5,0.5,0.1,0,0,0,0.076048
9.6,0.5,0.1,0,0,0,0.060838
9.7,0.5,0.1,0,0,0,0.045629
9.8,0.5,0.1,0,0,0,0.030419
9.9,0.5,0.1,0,0,0,0.01521
10,0.5,0.1,0.039459,-1.4778e-07,0,0.0038023
