"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
6.7,-0.1,0,1.1781,-5.4554e-08,0,-0.32337
6.8,-0.1,0,1.1781,-6.4726e-08,0,-0.31364
6.9,-0.1,0,1.1781,-7.7733e-08,0,-0.30391
7,-0.1,0,1.1781,-9.4175e-08,0,-0.29418
7.1,-0.1,0,1.1781,-1.1461e-07,0,-0.28445
7.2,-0.1,0,1.1781,-1.4002e-07,0,-0.27472
7.3,-0.1,0,1.1781,-1.7208e-07,0,-0.26499
7.4,-0.1,0,1.1781,-2.1389e-07,0,-0.25526
7.5,-0.1,0,1.1781,-2.7129e-07,0,-0.24553
7.6,-0.1,0,1.1781,-3.5432e-07,0,-0.2358
7.7,-0.1,0,1.1781,-4.8264e-07,0,-0.22607
7.8,-0.1,0,1.1781,-6.8437e-07,0,-0.21633
7.9,-0.1,0,1.1781,-1.0157e-06,0,-0.2066
8,-0.1,0,1.1781,-1.5347e-06,0,-0.19687
8.1,-0.1,0,1.1781,-2.4065e-06,0,-0.18714
8.2,-0.1,0,1.1781,-3.687e-06,0,-0.1774
8.3,-0.1,0,1.1781,-5.9727e-06,0,-0.16766
8.4,-0.1,0,1.1781,-8.9196e-06,0,-0.15792
8.5,-0.1,0,1.1781,-1.5094e-05,0,-0.14817
8.6,-0.1,0,1.1781,-2.1199e-05,0,-0.13842
8.7,-0.1,0,1.1782,-3.8647e-05,0,-0.12862
8.8,-0.1,0,1.1778,-4.9064e-05,0,-0.11888
8.9,-0.1,0,1.1784,-9.8673e-05,0,-0.10894
9,-0.1,0,1.1771,-0.00011183,0,-0.099272
9.1,-0.1,0,1.179,-0.00024016,0,-0.088978
9.2,-0.1,0,1.1757,-0.00026284,0,-0.079427
9.3,-0.1,0,1.179,-0.00051833,0,-0.068675
9.4,-0.1,0,1.1757,-0.00064463,0,-0.05863
9.5,-0.1,0,1.1739,-0.00093244,0,-0.048553
9.6,-0.1,0,1.1808,-0.001374,0,-0.03567
9.7,-0.1,0,1.1644,-0.0014487,0,-0.028174
9.8,-0.1,0,1.1755,-0.0016139,0,-0.014708
9.9,-0.1,0,1.1776,-0.0013596,0,-0.00063292
10,-0.1,0,1.1578,-0.001138,0,0
0,0,0,1,0,0,-0.91894
0.1,0,0,1.0114,8.9954e-07,0,-0.92903
0.2,0,0,1.0371,5.5134e-07,0,-0.93865
0.3,0,0,1.0592,9.872e-08,0,-0.92587
0.4,0,0,1.0771,-1.532e-07,0,-0.89605
0.5,0,0,1.0942,-1.6997e-07,0,-0.86479
0.6,0,0,1.1129,-4.8429e-08,0,-0.84467
0.7,0,0,1.1317,1.1269e-07,0,-0.83766
0.8,0,0,1.1479,2.5961e-07,0,-0.83888
0.9,0,0,1.1603,3.7171e-07,0,-0.84273
1,0,0,1.1687,4.5454e-07,0,-0.84558
1.1,0,0,1.174,5.129e-07,0,-0.84596
1.2,0,0,1.1772,5.4948e-07,0,-0.84367
1.3,0,0,1.1789,5.6352e-07,0,-0.83912
1.4,0,0,1.1799,5.5405e-07,0,-0.83287
1.5,0,0,1.1803,5.2505e-07,0,-0.82541
1.6,0,0,1.1806,4.8302e-07,0,-0.81714
1.7,0,0,1.1807,4.3729e-07,0,-0.80834
1.8,0,0,1.1807,3.957e-07,0,-0.79919
1.9,0,0,1.1807,3.6331e-07,0,-0.78983
2,0,0,1.1807,3.4147e-07,0,-0.78032
2.1,0,0,1.1807,3.2821e-07,0,-0.77073
2.2,0,0,1.1807,3.2025e-07,0,-0.76109
2.3,0,0,1.1807,3.1375e-07,0,-0.75141
2.4,0,0,1.1807,3.0592e-07,0,-0.74171
2.5,0,0,1.1807,2.9504e-07,0,-0.732
2.6,0,0,1.1807,2.8086e-07,0,-0.72228
2.7,0,0,1.1807,2.6397e-07,0,-0.71256
2.8,0,0,1.1807,2.4541e-07,0,-0.70284
2.9,0,0,1.1807,2.2624e-07,0,-0.69311
3,0,0,1.1807,2.0746e-07,0,-0.68338
3.1,0,0,1.1807,1.8981e-07,0,-0.67365
3.2,0,0,1.1807,1.7354e-07,0,-0.66392
3.3,0,0,1.1807,1.5869e-07,0,-0.65419
3.4,0,0,1.1807,1.4517e-07,0,-0.64446
3.5,0,0,1.1807,1.3286e-07,0,-0.63473
3.6,0,0,1.1807,1.215e-07,0,-0.625
3.7,0,0,1.1807,1.1084e-07,0,-0.61527
3.8,0,0,1.1807,1.0076e-07,0,-0.60554
3.9,0,0,1.1807,9.1267e-08,0,-0.59581
4,0,0,1.1807,8.2261e-08,0,-0.58608
4.1,0,0,1.1807,7.3683e-08,0,-0.57635
4.2,0,0,1.1807,6.5571e-08,0,-0.56662
4.3,0,0,1.1807,5.8015e-08,0,-0.55689
4.4,0,0,1.1807,5.0978e-08,0,-0.54716
4.5,0,0,1.1807,4.4391e-08,0,-0.53743
4.6,0,0,1.1807,3.8265e-08,0,-0.5277
4.7,0,0,1.1807,3.2631e-08,0,-0.51797
4.8,0,0,1.1807,2.7401e-08,0,-0.50824
4.9,0,0,1.1807,2.2451e-08,0,-0.49851
5,0,0,1.1807,1.776e-08,0,-0.48878
5.1,0,0,1.1807,1.3338e-08,0,-0.47905
5.2,0,0,1.1807,9.1042e-09,0,-0.46932
5.3,0,0,1.1807,4.951e-09,0,-0.45959
5.4,0,0,1.1807,8.9696e-10,0,-0.44986
5.5,0,0,1.1807,-3.008e-09,0,-0.44013
5.6,0,0,1.1807,-6.7967e-09,0,-0.4304
5.7,0,0,1.1807,-1.0535e-08,0,-0.42067
5.8,0,0,1.1807,-1.4164e-08,0,-0.41094
5.9,0,0,1.1807,-1.7609e-08,0,-0.40121
6,0,0,1.1807,-2.0906e-08,0,-0.39148
6.1,0,0,1.1807,-2.4158e-08,0,-0.38175
6.2,0,0,1.1807,-2.7397e-08,0,-0.37202
6.3,0,0,1.1807,-3.0652e-08,0,-0.36229
6.4,0,0,1.1807,-3.4161e-08,0,-0.35256
6.5,0,0,1.1807,-3.8212e-08,0,-0.34283
6.6,0,0,1.1807,-4.3121e-08,0,-0.3331
6.7,0,0,1.1807,-4.9115e-08,0,-0.32337
6.8,0,0,1.1807,-5.6495e-08,0,-0.31364
6.9,0,0,1.1807,-6.5313e-08,0,-0.30391
7,0,0,1.1807,-7.5243e-08,0,-0.29418
7.1,0,0,1.1807,-8.5639e-08,0,-0.28445
7.2,0,0,1.1807,-9.5568e-08,0,-0.27472
7.3,0,0,1.1807,-1.0383e-07,0,-0.26499
7.4,0,0,1.1807,-1.0906e-07,0,-0.25526
7.5,0,0,1.1807,-1.098e-07,0,-0.24553
7.6,0,0,1.1807,-1.0635e-07,0,-0.2358
7.7,0,0,1.1807,-9.9829e-08,0,-0.22607
7.8,0,0,1.1807,-9.381e-08,0,-0.21633
7.9,0,0,1.1807,-9.221e-08,0,-0.2066
8,0,0,1.1807,-9.7614e-08,0,-0.19687
8.1,0,0,1.1807,-1.1081e-07,0,-0.18714
8.2,0,0,1.1807,-1.2678e-07,0,-0.1774
8.3,0,0,1.1807,-1.3895e-07,0,-0.16766
8.4,0,0,1.1807,-1.4107e-07,0,-0.15792
8.5,0,0,1.1807,-1.2824e-07,0,-0.14816
8.6,0,0,1.1806,-1.0592e-07,0,-0.13841
8.7,0,0,1.1807,-8.2817e-08,0,-0.12861
8.8,0,0,1.1804,-7.2147e-08,0,-0.11887
8.9,0,0,1.1809,-8.2085e-08,0,-0.10891
9,0,0,1.1796,-1.0292e-07,0,-0.099231
9.1,0,0,1.1815,-1.1741e-07,0,-0.088911
9.2,0,0,1.1782,-1.0751e-07,0,-0.079348
9.3,0,0,1.1814,-7.5792e-08,0,-0.068556
9.4,0,0,1.1781,-4.3325e-08,0,-0.058507
9.5,0,0,1.1763,-3.8253e-08,0,-0.048425
9.6,0,0,1.1831,-5.9968e-08,0,-0.035591
9.7,0,0,1.1669,-9.9302e-08,0,-0.028258
9.8,0,0,1.178,-1.2566e-07,0,-0.014972
9.9,0,0,1.1805,-1.2227e-07,0,-0.00099078
10,0,0,1.1615,-1.1924e-07,0,0
0,0.1,0,1,0,0,-0.91001
0.1,0.1,0,1.0128,-0.020457,0,-0.92138
0.2,0.1,0,1.041,-0.038172,0,-0.93394
0.3,0.1,0,1.0646,-0.04748,0,-0.92406
0.4,0.1,0,1.0828,-0.049225,0,-0.89652
0.5,0.1,0,1.0995,-0.044849,0,-0.8671
0.6,0.1,0,1.1171,-0.036723,0,-0.84822
0.7,0.1,0,1.1345,-0.027485,0,-0.84172
0.8,0.1,0,1.1494,-0.019084,0,-0.84279
0.9,0.1,0,1.1606,-0.012449,0,-0.84608
1,0.1,0,1.168,-0.0077081,0,-0.84824
1.1,0.1,0,1.1727,-0.0045677,0,-0.84793
1.2,0.1,0,1.1753,-0.0026082,0,-0.84507
1.3,0.1,0,1.1768,-0.0014436,0,-0.84009
1.4,0.1,0,1.1775,-0.00077848,0,-0.83352
1.5,0.1,0,1.1779,-0.000411,0,-0.82584
1.6,0.1,0,1.1781,-0.00021331,0,-0.81742
1.7,0.1,0,1.1781,-0.00010916,0,-0.80852
1.8,0.1,0,1.1782,-5.5124e-05,0,-0.7993
1.9,0.1,0,1.1782,-2.7389e-05,0,-0.7899
2,0.1,0,1.1782,-1.3254e-05,0,-0.78037
2.1,0.1,0,1.1782,-6.0973e-06,0,-0.77076
2.2,0.1,0,1.1782,-2.5095e-06,0,-0.76111
2.3,0.1,0,1.1782,-7.4823e-07,0,-0.75142
2.4,0.1,0,1.1782,7.8891e-08,0,-0.74172
2.5,0.1,0,1.1782,4.3119e-07,0,-0.73201
2.6,0.1,0,1.1782,5.4714e-07,0,-0.72229
2.7,0.1,0,1.1782,5.5068e-07,0,-0.71256
2.8,0.1,0,1.1782,5.0586e-07,0,-0.70284
2.9,0.1,0,1.1782,4.4504e-07,0,-0.69311
3,0.1,0,1.1781,3.8377e-07,0,-0.68338
3.1,0.1,0,1.1781,3.2862e-07,0,-0.67365
3.2,0.1,0,1.1781,2.8143e-07,0,-0.66392
3.3,0.1,0,1.1781,2.4203e-07,0,-0.65419
3.4,0.1,0,1.1781,2.0943e-07,0,-0.64446
3.5,0.1,0,1.1781,1.8239e-07,0,-0.63473
3.6,0.1,0,1.1781,1.5956e-07,0,-0.625
3.7,0.1,0,1.1781,1.3996e-07,0,-0.61527
3.8,0.1,0,1.1781,1.2293e-07,0,-0.60554
3.9,0.1,0,1.1781,1.0798e-07,0,-0.59581
4,0.1,0,1.1781,9.4621e-08,0,-0.58608
4.1,0.1,0,1.1781,8.2595e-08,0,-0.57635
4.2,0.1,0,1.1781,7.1851e-08,0,-0.56662
4.3,0.1,0,1.1781,6.2303e-08,0,-0.55689
4.4,0.1,0,1.1781,5.374e-08,0,-0.54716
4.5,0.1,0,1.1781,4.6058e-08,0,-0.53743
4.6,0.1,0,1.1781,3.9267e-08,0,-0.5277
4.7,0.1,0,1.1781,3.328e-08,0,-0.51797
4.8,0.1,0,1.1781,2.7869e-08,0,-0.50824
4.9,0.1,0,1.1781,2.2891e-08,0,-0.49851
5,0.1,0,1.1781,1.8337e-08,0,-0.48878
5.1,0.1,0,1.1781,1.4115e-08,0,-0.47905
5.2,0.1,0,1.1781,1.0022e-08,0,-0.46932
5.3,0.1,0,1.1781,5.9647e-09,0,-0.45959
5.4,0.1,0,1.1781,2.0086e-09,0,-0.44986
5.5,0.1,0,1.1781,-1.8463e-09,0,-0.44013
5.6,0.1,0,1.1781,-5.7042e-09,0,-0.4304
5.7,0.1,0,1.1781,-9.5554e-09,0,-0.42067
5.8,0.1,0,1.1781,-1.324e-08,0,-0.41094
5.9,0.1,0,1.1781,-1.6687e-08,0,-0.40121
6,0.1,0,1.1781,-1.9972e-08,0,-0.39148
6.1,0.1,0,1.1781,-2.3106e-08,0,-0.38175
6.2,0.1,0,1.1781,-2.5996e-08,0,-0.37202
6.3,0.1,0,1.1781,-2.8688e-08,0,-0.36229
6.4,0.1,0,1.1781,-3.1433e-08,0,-0.35256
6.5,0.1,0,1.1781,-3.4429e-08,0,-0.34283
6.6,0.1,0,1.1781,-3.778e-08,0,-0.3331
6.7,0.1,0,1.1781,-4.1562e-08,0,-0.32337
6.8,0.1,0,1.1781,-4.5707e-08,0,-0.31364
6.9,0.1,0,1.1781,-4.9651e-08,0,-0.30391
7,0.1,0,1.1781,-5.2065e-08,0,-0.29418
7.1,0.1,0,1.1781,-5.1094e-08,0,-0.28445
7.2,0.1,0,1.1781,-4.386e-08,0,-0.27472
7.3,0.1,0,1.1781,-2.6181e-08,0,-0.26499
7.4,0.1,0,1.1781,7.8271e-09,0,-0.25526
7.5,0.1,0,1.1781,6.6296e-08,0,-0.24553
7.6,0.1,0,1.1781,1.5865e-07,0,-0.2358
7.7,0.1,0,1.1781,3.0145e-07,0,-0.22607
7.8,0.1,0,1.1781,5.1572e-07,0,-0.21634
7.9,0.1,0,1.1781,8.4982e-07,0,-0.2066
8,0.1,0,1.1781,1.3566e-06,0,-0.19687
8.1,0.1,0,1.1781,2.2009e-06,0,-0.18714
8.2,0.1,0,1.1781,3.4484e-06,0,-0.1774
8.3,0.1,0,1.1781,5.7086e-06,0,-0.16766
8.4,0.1,0,1.1781,8.6508e-06,0,-0.15792
8.5,0.1,0,1.1781,1.4849e-05,0,-0.14817
8.6,0.1,0,1.1781,2.1e-05,0,-0.13842
8.7,0.1,0,1.1782,3.8496e-05,0,-0.12862
8.8,0.1,0,1.1778,4.894e-05,0,-0.11889
8.9,0.1,0,1.1784,9.8539e-05,0,-0.10894
9,0.1,0,1.1771,0.00011166,0,-0.099273
9.1,0.1,0,1.179,0.00023997,0,-0.088979
9.2,0.1,0,1.1757,0.00026266,0,-0.079427
9.3,0.1,0,1.179,0.00051819,0,-0.068676
9.4,0.1,0,1.1757,0.00064454,0,-0.05863
9.5,0.1,0,1.1739,0.00093234,0,-0.048554
9.6,0.1,0,1.1808,0.0013739,0,-0.03567
9.7,0.1,0,1.1644,0.0014485,0,-0.028174
9.8,0.1,0,1.1755,0.0016137,0,-0.014708
9.9,0.1,0,1.1776,0.0013594,0,-0.00063297
10,0.1,0,1.1578,0.0011377,0,0
0,0.2,0,1,0,0,-0.88089
0.1,0.2,0,1.018,-0.045708,0,-0.89705
0.2,0.2,0,1.0524,-0.080403,0,-0.91955
0.3,0.2,0,1.077,-0.097315,0,-0.91864
0.4,0.2,0,1.0919,-0.099262,0,-0.89808
0.5,0.2,0,1.1034,-0.089237,0,-0.87431
0.6,0.2,0,1.1156,-0.072123,0,-0.85923
0.7,0.2,0,1.1278,-0.053263,0,-0.85414
0.8,0.2,0,1.1383,-0.036476,0,-0.85462
0.9,0.2,0,1.146,-0.023466,0,-0.85611
1,0.2,0,1.151,-0.014331,0,-0.85607
1.1,0.2,0,1.1539,-0.0083792,0,-0.85369
1.2,0.2,0,1.1555,-0.0047221,0,-0.84913
1.3,0.2,0,1.1563,-0.0025792,0,-0.84285
1.4,0.2,0,1.1566,-0.0013718,0,-0.83536
1.5,0.2,0,1.1568,-0.00071319,0,-0.82704
1.6,0.2,0,1.1568,-0.0003635,0,-0.81819
1.7,0.2,0,1.1568,-0.00018185,0,-0.80901
1.8,0.2,0,1.1568,-8.915e-05,0,-0.79962
1.9,0.2,0,1.1568,-4.2528e-05,0,-0.79009
2,0.2,0,1.1568,-1.9398e-05,0,-0.78049
2.1,0.2,0,1.1568,-8.1075e-06,0,-0.77084
2.2,0.2,0,1.1568,-2.7327e-06,0,-0.76115
2.3,0.2,0,1.1567,-2.8918e-07,0,-0.75145
2.4,0.2,0,1.1567,7.2086e-07,0,-0.74174
2.5,0.2,0,1.1567,1.048e-06,0,-0.73202
2.6,0.2,0,1.1567,1.0667e-06,0,-0.7223
2.7,0.2,0,1.1567,9.6134e-07,0,-0.71257
2.8,0.2,0,1.1567,8.1968e-07,0,-0.70284
2.9,0.2,0,1.1567,6.8106e-07,0,-0.69311
3,0.2,0,1.1567,5.6054e-07,0,-0.68338
3.1,0.2,0,1.1567,4.6141e-07,0,-0.67365
3.2,0.2,0,1.1567,3.8197e-07,0,-0.66392
3.3,0.2,0,1.1567,3.189e-07,0,-0.65419
3.4,0.2,0,1.1567,2.6876e-07,0,-0.64446
3.5,0.2,0,1.1567,2.2837e-07,0,-0.63473
3.6,0.2,0,1.1567,1.952e-07,0,-0.625
3.7,0.2,0,1.1567,1.6748e-07,0,-0.61527
3.8,0.2,0,1.1567,1.4403e-07,0,-0.60554
3.9,0.2,0,1.1567,1.2386e-07,0,-0.59581
4,0.2,0,1.1567,1.0629e-07,0,-0.58608
4.1,0.2,0,1.1567,9.0953e-08,0,-0.57635
4.2,0.2,0,1.1567,7.768e-08,0,-0.56662
4.3,0.2,0,1.1567,6.6166e-08,0,-0.55689
4.4,0.2,0,1.1567,5.6135e-08,0,-0.54716
4.5,0.2,0,1.1567,4.7486e-08,0,-0.53743
4.6,0.2,0,1.1567,4.0142e-08,0,-0.5277
4.7,0.2,0,1.1567,3.3849e-08,0,-0.51797
4.8,0.2,0,1.1567,2.8318e-08,0,-0.50824
4.9,0.2,0,1.1567,2.3435e-08,0,-0.49851
5,0.2,0,1.1567,1.9107e-08,0,-0.48878
5.1,0.2,0,1.1567,1.51e-08,0,-0.47905
5.2,0.2,0,1.1567,1.1171e-08,0,-0.46932
5.3,0.2,0,1.1567,7.2904e-09,0,-0.45959
5.4,0.2,0,1.1567,3.4794e-09,0,-0.44986
5.5,0.2,0,1.1567,-3.5294e-10,0,-0.44013
5.6,0.2,0,1.1567,-4.2988e-09,0,-0.4304
5.7,0.2,0,1.1567,-8.2235e-09,0,-0.42067
5.8,0.2,0,1.1567,-1.1958e-08,0,-0.41094
5.9,0.2,0,1.1567,-1.5481e-08,0,-0.40121
6,0.2,0,1.1567,-1.8816e-08,0,-0.39148
6.1,0.2,0,1.1567,-2.1843e-08,0,-0.38175
6.2,0.2,0,1.1567,-2.4415e-08,0,-0.37202
6.3,0.2,0,1.1567,-2.6668e-08,0,-0.36229
6.4,0.2,0,1.1567,-2.8734e-08,0,-0.35256
6.5,0.2,0,1.1567,-3.0715e-08,0,-0.34283
6.6,0.2,0,1.1567,-3.2531e-08,0,-0.3331
6.7,0.2,0,1.1567,-3.4121e-08,0,-0.32337
6.8,0.2,0,1.1567,-3.4992e-08,0,-0.31364
6.9,0.2,0,1.1567,-3.3841e-08,0,-0.30391
7,0.2,0,1.1567,-2.8679e-08,0,-0.29418
7.1,0.2,0,1.1567,-1.6494e-08,0,-0.28445
7.2,0.2,0,1.1567,7.1304e-09,0,-0.27472
7.3,0.2,0,1.1567,4.8628e-08,0,-0.26499
7.4,0.2,0,1.1567,1.1737e-07,0,-0.25526
7.5,0.2,0,1.1567,2.2496e-07,0,-0.24553
7.6,0.2,0,1.1567,3.8808e-07,0,-0.2358
7.7,0.2,0,1.1567,6.3408e-07,0,-0.22607
7.8,0.2,0,1.1567,1.0002e-06,0,-0.21634
7.9,0.2,0,1.1567,1.5774e-06,0,-0.20661
8,0.2,0,1.1567,2.4474e-06,0,-0.19687
8.1,0.2,0,1.1567,3.9371e-06,0,-0.18714
8.2,0.2,0,1.1567,6.0709e-06,0,-0.17741
8.3,0.2,0,1.1567,1.0146e-05,0,-0.16767
8.4,0.2,0,1.1567,1.4997e-05,0,-0.15793
8.5,0.2,0,1.1567,2.6578e-05,0,-0.14819
8.6,0.2,0,1.1567,3.5653e-05,0,-0.13845
8.7,0.2,0,1.1568,7.0188e-05,0,-0.12866
8.8,0.2,0,1.1565,8.0553e-05,0,-0.11894
8.9,0.2,0,1.1571,0.00018439,0,-0.10904
9,0.2,0,1.1558,0.00017862,0,-0.09939
9.1,0.2,0,1.1577,0.00045806,0,-0.089176
9.2,0.2,0,1.1546,0.00043208,0,-0.079661
9.3,0.2,0,1.1579,0.00098559,0,-0.069043
9.4,0.2,0,1.1549,0.0011943,0,-0.059033
9.5,0.2,0,1.1532,0.0017419,0,-0.049015
9.6,0.2,0,1.1604,0.0029274,0,-0.036052
9.7,0.2,0,1.1435,0.0030241,0,-0.028066
9.8,0.2,0,1.1554,0.0038932,0,-0.013872
9.9,0.2,0,1.1555,0.0041061,0,0.00071409
10,0.2,0,1.1313,0.0036932,0,0
0,0.3,0,1,0,0,-0.82121
0.1,0.3,0,1.0247,-0.076803,0,-0.84897
0.2,0.3,0,1.0562,-0.12312,0,-0.8924
0.3,0.3,0,1.0619,-0.14161,0,-0.9069
0.4,0.3,0,1.0495,-0.13997,0,-0.89773
0.5,0.3,0,1.034,-0.12323,0,-0.88348
0.6,0.3,0,1.0242,-0.098141,0,-0.87482
0.7,0.3,0,1.021,-0.071629,0,-0.8722
0.8,0.3,0,1.0213,-0.048543,0,-0.87187
0.9,0.3,0,1.0228,-0.03094,0,-0.87067
1,0.3,0,1.0242,-0.018746,0,-0.86735
1.1,0.3,0,1.0251,-0.010889,0,-0.86191
1.2,0.3,0,1.0256,-0.0061065,0,-0.85486
1.3,0.3,0,1.0259,-0.0033245,0,-0.84672
1.4,0.3,0,1.026,-0.0017653,0,-0.83791
1.5,0.3,0,1.026,-0.00091769,0,-0.82869
1.6,0.3,0,1.026,-0.00046827,0,-0.81925
1.7,0.3,0,1.026,-0.00023477,0,-0.80968
1.8,0.3,0,1.0259,-0.00011543,0,-0.80004
1.9,0.3,0,1.0259,-5.5294e-05,0,-0.79036
2,0.3,0,1.0259,-2.5398e-05,0,-0.78065
2.1,0.3,0,1.0259,-1.0784e-05,0,-0.77094
2.2,0.3,0,1.0259,-3.8241e-06,0,-0.76122
2.3,0.3,0,1.0259,-6.5777e-07,0,-0.75149
2.4,0.3,0,1.0259,6.5765e-07,0,-0.74176
2.5,0.3,0,1.0259,1.0967e-06,0,-0.73203
2.6,0.3,0,1.0259,1.1438e-06,0,-0.72231
2.7,0.3,0,1.0259,1.0354e-06,0,-0.71258
2.8,0.3,0,1.0259,8.8243e-07,0,-0.70285
2.9,0.3,0,1.0259,7.3291e-07,0,-0.69312
3,0.3,0,1.0259,6.0422e-07,0,-0.68339
3.1,0.3,0,1.0259,4.9948e-07,0,-0.67365
3.2,0.3,0,1.0259,4.1617e-07,0,-0.66392
3.3,0.3,0,1.0259,3.5012e-07,0,-0.65419
3.4,0.3,0,1.0259,2.9721e-07,0,-0.64446
3.5,0.3,0,1.0259,2.5389e-07,0,-0.63473
3.6,0.3,0,1.0259,2.1768e-07,0,-0.625
3.7,0.3,0,1.0259,1.8689e-07,0,-0.61527
3.8,0.3,0,1.0259,1.6033e-07,0,-0.60554
3.9,0.3,0,1.0259,1.371e-07,0,-0.59581
4,0.3,0,1.0259,1.1674e-07,0,-0.58608
4.1,0.3,0,1.0259,9.8993e-08,0,-0.57635
4.2,0.3,0,1.0259,8.3613e-08,0,-0.56662
4.3,0.3,0,1.0259,7.0299e-08,0,-0.55689
4.4,0.3,0,1.0259,5.8878e-08,0,-0.54716
4.5,0.3,0,1.0259,4.926e-08,0,-0.53743
4.6,0.3,0,1.0259,4.1231e-08,0,-0.5277
4.7,0.3,0,1.0259,3.447e-08,0,-0.51797
4.8,0.3,0,1.0259,2.8748e-08,0,-0.50824
4.9,0.3,0,1.0259,2.3927e-08,0,-0.49851
5,0.3,0,1.0259,1.9755e-08,0,-0.48878
5.1,0.3,0,1.0259,1.5915e-08,0,-0.47905
5.2,0.3,0,1.0259,1.2222e-08,0,-0.46932
5.3,0.3,0,1.0259,8.6259e-09,0,-0.45959
5.4,0.3,0,1.0259,5.0107e-09,0,-0.44986
5.5,0.3,0,1.0259,1.2263e-09,0,-0.44013
5.6,0.3,0,1.0259,-2.7152e-09,0,-0.4304
5.7,0.3,0,1.0259,-6.6574e-09,0,-0.42067
5.8,0.3,0,1.0259,-1.0517e-08,0,-0.41094
5.9,0.3,0,1.0259,-1.4285e-08,0,-0.40121
6,0.3,0,1.0259,-1.7836e-08,0,-0.39148
6.1,0.3,0,1.0259,-2.0964e-08,0,-0.38175
6.2,0.3,0,1.0259,-2.3581e-08,0,-0.37202
6.3,0.3,0,1.0259,-2.5763e-08,0,-0.36229
6.4,0.3,0,1.0259,-2.7475e-08,0,-0.35256
6.5,0.3,0,1.0259,-2.8643e-08,0,-0.34283
6.6,0.3,0,1.0259,-2.9149e-08,0,-0.3331
6.7,0.3,0,1.0259,-2.8681e-08,0,-0.32337
6.8,0.3,0,1.0259,-2.6403e-08,0,-0.31364
6.9,0.3,0,1.0259,-2.067e-08,0,-0.30391
7,0.3,0,1.0259,-9.3701e-09,0,-0.29418
7.1,0.3,0,1.0259,1.0859e-08,0,-0.28445
7.2,0.3,0,1.0259,4.4725e-08,0,-0.27472
7.3,0.3,0,1.0259,9.905e-08,0,-0.26499
7.4,0.3,0,1.0259,1.8291e-07,0,-0.25526
7.5,0.3,0,1.0259,3.0789e-07,0,-0.24553
7.6,0.3,0,1.0259,4.9048e-07,0,-0.2358
7.7,0.3,0,1.0259,7.5954e-07,0,-0.22607
7.8,0.3,0,1.0259,1.1523e-06,0,-0.21634
7.9,0.3,0,1.0259,1.7759e-06,0,-0.20661
8,0.3,0,1.0259,2.6986e-06,0,-0.19688
8.1,0.3,0,1.0259,4.3476e-06,0,-0.18715
8.2,0.3,0,1.0259,6.5759e-06,0,-0.17741
8.3,0.3,0,1.0259,1.1288e-05,0,-0.16768
8.4,0.3,0,1.0259,1.5973e-05,0,-0.15795
8.5,0.3,0,1.0259,3.0284e-05,0,-0.14821
8.6,0.3,0,1.0258,3.6478e-05,0,-0.13848
8.7,0.3,0,1.026,8.3164e-05,0,-0.12872
8.8,0.3,0,1.0257,7.5865e-05,0,-0.11902
8.9,0.3,0,1.0263,0.00022928,0,-0.10917
9,0.3,0,1.0252,0.00015164,0,-0.099553
9.1,0.3,0,1.0271,0.00058777,0,-0.089479
9.2,0.3,0,1.0245,0.000388,0,-0.080011
9.3,0.3,0,1.0276,0.0012253,0,-0.069638
9.4,0.3,0,1.0256,0.001417,0,-0.059777
9.5,0.3,0,1.0237,0.0019013,0,-0.049945
9.6,0.3,0,1.033,0.0043553,0,-0.037281
9.7,0.3,0,1.0149,0.0038181,0,-0.028716
9.8,0.3,0,1.0298,0.0065332,0,-0.013327
9.9,0.3,0,1.0282,0.01098,0,0.002601
10,0.3,0,0.99395,0.011779,0,0
0,0.4,0,1,0,0,-0.71414
0.1,0.4,0,0.96051,-0.072866,0,-0.76396
0.2,0.4,0,0.92956,-0.10759,0,-0.84275
0.3,0.4,0,0.85662,-0.11581,0,-0.87834
0.4,0.4,0,0.76302,-0.108,0,-0.88349
0.5,0.4,0,0.67764,-0.091085,0,-0.88084
0.6,0.4,0,0.61646,-0.071055,0,-0.88031
0.7,0.4,0,0.57983,-0.051526,0,-0.88195
0.8,0.4,0,0.56048,-0.034785,0,-0.88262
0.9,0.4,0,0.55068,-0.022035,0,-0.88034
1,0.4,0,0.54579,-0.013201,0,-0.87508
1.1,0.4,0,0.54339,-0.0075313,0,-0.86764
1.2,0.4,0,0.54224,-0.0041117,0,-0.85889
1.3,0.4,0,0.5417,-0.0021535,0,-0.84946
1.4,0.4,0,0.54145,-0.0010817,0,-0.83972
1.5,0.4,0,0.54135,-0.00051867,0,-0.82988
1.6,0.4,0,0.54131,-0.00023451,0,-0.82001
1.7,0.4,0,0.5413,-9.7048e-05,0,-0.81016
1.8,0.4,0,0.5413,-3.3836e-05,0,-0.80034
1.9,0.4,0,0.5413,-6.7463e-06,0,-0.79055
2,0.4,0,0.5413,3.5317e-06,0,-0.78077
2.1,0.4,0,0.5413,6.4263e-06,0,-0.77101
2.2,0.4,0,0.5413,6.3621e-06,0,-0.76126
2.3,0.4,0,0.5413,5.3179e-06,0,-0.75152
2.4,0.4,0,0.5413,4.1186e-06,0,-0.74178
2.5,0.4,0,0.54131,3.0658e-06,0,-0.73205
